claim_id,policy_start,incident_date,claim_amount,state,vehicle_type,incident_type,fact_of_loss,reported_by,policy_limit,insured_age,prior_claims_count,fraud_flag,severity_score
HXCTYB6GC,2022-09-03,2022-09-08,89659.56,FL,Truck,Backing Collision,V1 was missing after being parked overnight,claimant,90708,69,3,0,0.49
SWIYF9JKN,2019-11-02,2020-06-13,11839.81,KY,Van,Weather Damage,V2 crossed centerline and hit V1 head-on,insured,25002,80,3,0,0.93
XM8168P6Z,2022-07-23,2023-05-22,56733.07,AL,Sedan,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,15708,60,0,1,0.08
4K230Q3QA,2019-12-02,2019-12-28,6833.47,WA,SUV,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,15000,51,3,1,0.35
7UQ10EA1E,2021-12-21,2022-05-06,16702.83,IL,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,15000,69,3,0,0.82
RVTFQDULZ,2018-04-05,2018-12-19,10333.31,ND,SUV,Rear-end Collision,V2 crossed centerline and hit V1 head-on,claimant,22900,59,5,1,0.53
44HBR4RBC,2022-07-12,2023-03-08,14000.2,CT,Truck,Weather Damage,V2 crossed centerline and hit V1 head-on,claimant,18588,22,0,0,0.28
SC876H282,2018-04-28,2018-08-31,6989.36,VT,Truck,Side-impact,V2 entered wrong lane and collided with V1,insured,19292,55,1,0,0.52
EPCG6GZ10,2019-01-18,2019-10-01,19080.64,KY,Sedan,Weather Damage,V2 crossed centerline and hit V1 head-on,insured,15000,78,3,0,0.91
VGP215KRG,2021-01-23,2021-10-19,7971.63,AS,SUV,Side-impact,V1 was reported stolen from insured’s driveway,claimant,46030,64,1,1,0.36
T5SB65MZC,2021-04-06,2021-04-19,10681.77,PA,Sedan,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,94502,18,2,0,0.59
JGUCF1EK6,2019-07-10,2020-02-09,42040.25,NE,Coupe,Weather Damage,V2 rear-ended V1 while stopped at a red light,insured,46071,74,5,1,0.46
OP6XSA8RV,2021-01-06,2021-10-01,35017.37,UT,Van,Side-impact,V1 was reported stolen from insured’s driveway,insured,19897,75,1,0,0.78
JWH9MHO6T,2021-10-03,2022-03-20,63301.38,VT,SUV,Theft,V2 turned left and struck the side of V1,insured,15000,58,0,0,0.63
2TKXZ0RW9,2020-06-13,2021-03-08,3884.63,OH,Sedan,Rear-end Collision,V2 turned left and struck the side of V1,claimant,17072,37,5,0,0.01
DKLWAZJWP,2022-11-12,2023-10-29,31732.37,VT,SUV,Weather Damage,V1 was missing after being parked overnight,insured,97090,29,3,1,0.53
ISDUB7T1M,2020-07-13,2020-09-21,15623.79,NE,Coupe,Side-impact,V2 was behind V1 when it began backing up,claimant,15000,44,5,0,0.92
3UHJ7D4NG,2018-06-01,2019-06-01,24207.19,CT,Coupe,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,19600,21,1,1,0.13
Q3VRF8M2X,2021-04-17,2021-07-12,65908.15,KY,Sedan,Side-impact,V2 turned left and struck the side of V1,claimant,100000,30,5,0,0.9
LEGW63X5G,2022-03-22,2023-01-24,8726.65,AZ,Truck,Backing Collision,V1 was damaged by falling tree during storm,insured,52347,57,0,1,0.74
RN5YUNLAY,2022-12-04,2023-06-14,2196.44,ND,SUV,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,15000,64,5,0,0.13
QLEJP8FWP,2019-02-18,2019-10-12,10179.9,WV,Sedan,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,16549,22,3,0,0.74
RGAP6OTOG,2019-12-24,2019-12-29,35042.3,IA,Truck,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,19830,40,3,0,0.48
1WKVU4BHZ,2020-05-06,2021-01-25,10154.17,MA,Sedan,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,16080,25,0,0,0.82
G8EOTHCW1,2019-06-28,2019-07-08,28559.55,CO,Coupe,Theft,V2 failed to stop and struck V1 from behind,insured,27169,62,4,1,0.72
KAZV6WNA3,2019-04-07,2019-11-19,8688.38,OH,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,97640,80,0,0,0.69
0KK9JGEIL,2018-07-11,2018-11-01,20708.66,AK,Coupe,Side-impact,V2 failed to stop and struck V1 from behind,claimant,28215,49,1,0,0.05
OZEV96CRK,2019-10-30,2019-12-11,56426.94,AK,Van,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,78,5,0,0.69
7SOOITBTO,2018-08-08,2019-05-13,16026.79,KY,SUV,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,23543,46,1,0,0.41
BA84IYDNG,2019-04-30,2019-08-29,1602.44,PA,SUV,Theft,V2 rear-ended V1 while stopped at a red light,insured,15000,80,0,1,0.42
PP55BYJO7,2022-07-02,2023-06-15,61969.59,AK,Van,Theft,V2 failed to stop and struck V1 from behind,claimant,46335,52,0,0,0.5
C5QVO1PBT,2022-05-11,2022-05-16,18826.06,AS,Sedan,Theft,V2 entered wrong lane and collided with V1,insured,97945,77,5,0,0.01
VR9SL5VX9,2021-03-12,2021-03-17,3205.89,CT,Van,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,25335,66,3,1,0.78
74PPWWLDT,2019-08-14,2019-10-28,16086.8,NE,Truck,Side-impact,V2 entered wrong lane and collided with V1,insured,91294,80,3,0,0.92
1SQXZGGRQ,2018-05-27,2018-08-20,13909.38,GA,Truck,Rear-end Collision,V1 was damaged by falling tree during storm,insured,100000,80,0,1,0.51
SLLKRYAB1,2018-03-22,2018-05-08,12337.51,ND,Truck,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,20604,24,1,0,0.05
20TSGTNO1,2021-02-05,2021-02-10,17201.65,NE,Truck,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,18546,18,4,0,1.0
Z74ZL9C3P,2020-07-02,2021-07-02,17304.26,AZ,Coupe,Weather Damage,V1 struck V2 while reversing from parking spot,insured,98013,53,0,1,0.71
FQ67M7NO5,2018-04-05,2018-12-30,12635.61,MT,SUV,Backing Collision,V2 entered wrong lane and collided with V1,insured,90670,43,5,0,0.01
WTT3E9VAU,2022-01-11,2022-05-06,26579.16,OR,Van,Side-impact,V2 ran a stop sign and hit the side of V1,claimant,15000,75,1,0,0.28
JIDZ177B9,2019-03-01,2019-03-06,14490.75,IN,SUV,Theft,V2 crossed centerline and hit V1 head-on,claimant,28484,80,1,1,0.52
OL25IMZTS,2021-06-14,2021-12-23,63213.05,WV,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,43563,77,5,0,0.45
H2IDUXMKL,2019-07-12,2020-02-26,10038.07,IL,Coupe,Theft,V2 entered wrong lane and collided with V1,insured,15000,66,1,1,0.29
UF28GA7OP,2022-02-03,2022-03-07,1002.52,VI,Coupe,Side-impact,V2 crossed centerline and hit V1 head-on,claimant,15000,74,1,0,0.84
HRQZDUA47,2019-03-02,2019-09-24,9796.91,WA,Coupe,Side-impact,V1 was damaged by falling tree during storm,insured,95631,73,0,0,0.91
AA60O4QAZ,2020-10-09,2021-06-15,31318.32,AL,Van,Backing Collision,V2 was behind V1 when it began backing up,insured,94147,41,0,0,0.74
32LWZ6O98,2021-01-25,2021-11-28,68701.14,WV,Coupe,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,15000,43,0,0,0.34
Z2MF017FC,2022-08-14,2023-05-23,19544.96,DE,Coupe,Theft,V2 rear-ended V1 while stopped at a red light,insured,95709,69,5,0,0.94
DE5E8NQ99,2018-03-23,2019-01-06,48179.29,VT,Van,Weather Damage,V2 failed to stop and struck V1 from behind,insured,15000,78,1,0,0.06
FR8QOOEGE,2022-03-08,2022-03-13,15444.14,AS,Truck,Rear-end Collision,V2 turned left and struck the side of V1,claimant,53650,68,2,0,0.87
1GTDY1RYE,2019-11-18,2020-11-17,10869.17,ND,SUV,Rear-end Collision,V1 struck V2 while reversing from parking spot,claimant,18225,18,4,1,0.16
Q7KOTKUNU,2018-06-22,2019-04-16,16645.66,MT,SUV,Side-impact,V1 was damaged by falling tree during storm,claimant,27101,59,3,1,0.36
RLQ17DEHE,2022-05-02,2022-12-01,59800.89,KY,SUV,Weather Damage,V2 turned left and struck the side of V1,insured,97291,32,4,0,0.57
LYJRG4KW4,2022-11-08,2023-02-21,13933.13,IN,Truck,Weather Damage,V1 struck V2 while reversing from parking spot,insured,100000,69,1,0,0.05
8HMKNU0ZT,2022-11-12,2022-11-20,72169.31,UT,Sedan,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,17339,34,3,1,0.85
UG8VQ5GXQ,2022-10-09,2023-04-28,14970.52,SC,SUV,Backing Collision,V2 failed to stop and struck V1 from behind,claimant,45862,18,1,0,0.49
OFSZ72O5N,2018-11-14,2018-12-03,4548.35,KY,Van,Theft,V1 was reported stolen from insured’s driveway,claimant,26363,44,0,0,0.62
MXAFXYUC7,2021-06-25,2021-07-25,6452.0,VT,Van,Rear-end Collision,V2 turned left and struck the side of V1,claimant,52454,27,1,0,0.82
VVEG6UIA1,2022-10-06,2023-09-17,59110.88,NE,Coupe,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,50498,24,3,0,0.78
NJ0C2WKJY,2020-09-24,2021-09-01,12932.74,IN,Van,Theft,V2 crossed centerline and hit V1 head-on,claimant,24615,67,3,0,0.72
VDL1CEXHT,2018-04-02,2019-01-26,20416.07,VT,Sedan,Head-on Collision,V1 struck V2 while reversing from parking spot,insured,100000,25,2,1,0.45
RWC4WAKEF,2020-02-29,2020-11-12,18103.65,VT,Coupe,Theft,V1 was reported stolen from insured’s driveway,claimant,16659,18,5,0,0.66
72AKTVMC6,2018-03-24,2018-04-15,33450.5,GA,Coupe,Side-impact,V2 entered wrong lane and collided with V1,insured,48046,77,0,0,0.57
STLGYLPZN,2021-02-23,2021-03-11,59321.84,DE,Coupe,Theft,V2 entered wrong lane and collided with V1,claimant,15000,64,4,0,1.0
FFB0LJ3QA,2018-07-06,2019-01-04,1717.31,KY,Van,Backing Collision,V2 was behind V1 when it began backing up,insured,53453,63,5,0,0.09
8NH0WZ3OU,2018-10-26,2019-10-18,33833.5,AK,SUV,Theft,V1 was missing after being parked overnight,insured,45229,56,4,1,0.8
B93JSRZMS,2019-05-13,2019-07-06,1002.52,SD,Van,Theft,V2 turned left and struck the side of V1,insured,19634,31,4,1,0.81
1208WU55C,2019-11-17,2019-11-23,14943.35,SC,Sedan,Theft,V2 rear-ended V1 while stopped at a red light,insured,16572,78,5,0,0.6
5WBQALHA8,2021-08-29,2021-09-26,28000.12,AS,SUV,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,94691,64,0,0,0.25
OQIGMTQ0H,2021-04-18,2022-02-22,11801.21,SD,SUV,Head-on Collision,V2 entered wrong lane and collided with V1,insured,16007,72,5,0,0.5
IZO25MP2K,2020-06-24,2021-03-24,33423.33,CT,Van,Rear-end Collision,V2 was behind V1 when it began backing up,insured,93294,49,3,0,0.77
HI006IAJ8,2022-02-16,2022-08-28,22357.92,GA,Truck,Theft,V2 ran a stop sign and hit the side of V1,claimant,47596,62,1,1,0.48
JR78ICVLK,2019-12-09,2020-03-01,1429.71,MT,Truck,Rear-end Collision,V1 struck V2 while reversing from parking spot,insured,100000,25,4,0,0.91
6TZCVDB6Y,2021-03-25,2021-08-16,3898.89,NY,Coupe,Backing Collision,V2 ran a stop sign and hit the side of V1,insured,46026,65,3,0,0.51
A1HB1VBU6,2018-11-17,2019-06-02,54939.34,VT,SUV,Theft,V2 turned left and struck the side of V1,claimant,92146,80,5,0,1.0
IJX4ZBTR8,2022-01-11,2022-11-05,99998.9,IN,Coupe,Head-on Collision,V1 struck V2 while reversing from parking spot,claimant,15000,59,1,0,1.0
SYOLYFM4P,2019-05-27,2020-03-13,58572.74,NE,SUV,Head-on Collision,V2 entered wrong lane and collided with V1,insured,24917,39,1,0,0.66
SQNP1K8UR,2021-12-09,2022-01-04,11657.07,MA,Coupe,Rear-end Collision,V2 was behind V1 when it began backing up,insured,96372,80,4,0,0.3
MDH2EOPVE,2019-05-20,2019-06-07,30230.08,IA,Truck,Head-on Collision,V2 ran a stop sign and hit the side of V1,insured,27649,32,1,0,0.72
G4DNW6GSD,2022-01-14,2022-03-24,1002.52,WV,Van,Theft,V1 was missing after being parked overnight,claimant,15000,80,0,1,0.02
JTCK00ZXQ,2019-04-10,2019-12-01,1002.52,WV,Van,Head-on Collision,V2 turned left and struck the side of V1,claimant,46867,30,3,0,0.01
RWEJKIN8N,2020-03-28,2020-12-10,6644.09,CO,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,30377,33,5,1,0.32
197MMHQW6,2021-10-11,2022-06-27,50405.79,DE,Van,Theft,V2 turned left and struck the side of V1,claimant,15000,35,5,1,0.32
9XH5ZP9MF,2022-04-28,2022-05-03,71205.02,GA,SUV,Side-impact,V2 failed to stop and struck V1 from behind,insured,88986,56,0,0,0.18
5PM7WN8W9,2020-02-29,2021-02-19,15927.41,SD,Van,Head-on Collision,V2 entered wrong lane and collided with V1,insured,100000,73,1,0,0.56
MWTRWXZ17,2021-05-08,2021-09-01,8616.92,IL,Sedan,Theft,V1 was damaged by falling tree during storm,insured,100000,63,1,0,0.91
977YY5L57,2021-06-08,2022-01-09,17889.53,AZ,Sedan,Backing Collision,V2 crossed centerline and hit V1 head-on,insured,15000,30,5,0,0.65
SZOQEALLC,2018-11-02,2019-08-13,50011.92,KY,Coupe,Side-impact,V2 was behind V1 when it began backing up,claimant,100000,56,1,0,0.61
7M1NDRKVT,2022-03-09,2022-04-24,19113.48,OR,Sedan,Theft,V2 rear-ended V1 while stopped at a red light,claimant,17357,24,4,0,0.71
UO155DTVC,2021-02-11,2021-04-18,14790.47,AL,Sedan,Theft,V2 turned left and struck the side of V1,claimant,20235,36,1,0,0.36
CS4V6305S,2021-04-24,2021-05-01,21376.91,KY,Van,Theft,Hailstorm caused significant roof and hood damage to V1,insured,20091,68,4,0,0.01
XMOXJCBX9,2019-09-22,2019-09-27,13620.5,VT,Sedan,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,95149,47,0,1,0.38
2O1RVMI14,2022-11-07,2022-12-19,18178.2,MA,Sedan,Rear-end Collision,V1 was damaged by falling tree during storm,insured,95524,42,0,0,0.52
5201V5ZD0,2018-11-28,2019-03-06,10266.18,CO,Truck,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,28770,56,5,0,0.28
YXGZB3RIM,2019-08-21,2020-07-24,1002.52,VT,SUV,Theft,V2 turned left and struck the side of V1,claimant,22833,65,0,0,0.15
QWF7IB94S,2018-10-11,2019-05-14,1002.52,GA,Van,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,50142,54,1,1,0.14
U3COJ295P,2019-06-08,2020-02-01,30898.51,KY,Van,Head-on Collision,V1 was reported stolen from insured’s driveway,claimant,26874,67,3,0,0.57
1CCX4O1CC,2019-10-29,2020-01-28,1002.52,NE,SUV,Backing Collision,V1 was damaged by falling tree during storm,insured,17848,80,2,0,0.01
Y105XUR7H,2021-12-27,2022-06-11,24647.92,AS,Coupe,Head-on Collision,V2 turned left and struck the side of V1,insured,94253,66,1,0,0.22
AL7NGTIDM,2022-10-10,2023-08-01,38173.27,CO,SUV,Side-impact,V2 entered wrong lane and collided with V1,claimant,49422,79,1,1,0.89
6A7UG3IX2,2020-12-19,2021-03-03,66953.69,WA,Sedan,Backing Collision,V1 was missing after being parked overnight,insured,52171,30,0,0,0.76
7KA6O1RX4,2022-12-22,2023-06-19,1002.52,IN,Van,Backing Collision,V2 failed to stop and struck V1 from behind,claimant,17922,39,1,0,0.23
NEVGTDD56,2020-02-11,2020-10-23,17448.86,UT,Coupe,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,insured,30346,47,0,0,0.01
71KX2323P,2019-12-28,2020-01-21,1351.48,NE,Truck,Backing Collision,V1 was damaged by falling tree during storm,insured,90465,80,3,0,0.25
TJ5XSLKGF,2021-03-16,2021-03-21,17919.1,VT,SUV,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,20195,59,1,0,0.54
Z9YETB15E,2019-03-04,2019-11-10,71747.93,AL,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,15000,80,4,1,0.15
GV10K6M7Z,2019-12-31,2020-06-03,6362.66,CO,Sedan,Theft,V2 failed to stop and struck V1 from behind,claimant,91257,23,2,0,0.86
VORXC448G,2018-03-23,2018-11-10,9060.4,AL,SUV,Theft,Hailstorm caused significant roof and hood damage to V1,claimant,56772,54,4,0,0.2
O0K4RAYJL,2021-08-24,2022-03-24,3817.56,AS,SUV,Side-impact,V2 entered wrong lane and collided with V1,claimant,25091,80,1,1,0.92
599GI9MYU,2018-12-01,2019-11-21,22564.93,AL,Coupe,Backing Collision,V1 was damaged by falling tree during storm,insured,99433,43,2,0,0.56
Q99PWS8X7,2021-05-07,2021-12-20,20997.33,IA,Coupe,Backing Collision,V2 rear-ended V1 while stopped at a red light,insured,42692,66,4,0,0.11
GFL42MG9Q,2021-04-03,2022-01-23,17583.2,WA,SUV,Side-impact,V2 was behind V1 when it began backing up,claimant,88916,35,1,0,0.7
QXXAIJ5HR,2022-09-12,2022-11-07,24543.83,NE,SUV,Backing Collision,V1 was reported stolen from insured’s driveway,claimant,98827,80,0,0,0.81
ATRYRMF24,2021-03-01,2021-03-06,58600.85,AK,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,18449,56,4,0,0.01
5Y96BKWH8,2021-09-15,2022-08-12,2241.09,UT,SUV,Weather Damage,V1 was missing after being parked overnight,insured,100000,58,5,1,0.97
E7BI3RHK7,2022-06-01,2023-03-23,20372.54,ID,Van,Theft,V2 was behind V1 when it began backing up,claimant,21094,47,3,1,0.01
4MBBDXOTO,2019-03-31,2019-10-22,36812.1,ND,Van,Head-on Collision,V1 struck V2 while reversing from parking spot,insured,43795,41,0,0,0.77
OK1OMNWKC,2022-10-23,2022-10-28,16348.45,IL,Truck,Head-on Collision,V1 was reported stolen from insured’s driveway,insured,100000,28,5,0,0.5
UT54EHXL2,2018-04-08,2018-04-13,26397.58,SC,Van,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,22186,50,1,0,0.11
0IFORRLL5,2018-04-08,2018-04-16,7984.5,MH,Van,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,29,0,1,0.17
TDXSOOPI3,2019-12-02,2020-03-08,1002.52,WA,Truck,Head-on Collision,V2 ran a stop sign and hit the side of V1,insured,93539,74,2,0,0.22
GSBCM0NGV,2018-04-16,2018-06-30,42723.53,OR,Truck,Backing Collision,V2 entered wrong lane and collided with V1,insured,100000,52,1,0,0.86
QAM9YE77J,2021-08-13,2021-09-10,37340.82,MA,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,88953,39,0,1,0.56
B5NJRM97P,2022-02-05,2022-05-10,13519.09,AS,Coupe,Weather Damage,V2 failed to stop and struck V1 from behind,insured,24051,74,4,0,1.0
Y2Z96Q2MH,2020-03-26,2020-08-10,12054.85,MT,Coupe,Theft,V2 crossed centerline and hit V1 head-on,insured,99888,49,3,0,0.79
I7O3HKVPL,2020-05-02,2020-09-01,7326.95,OH,Coupe,Side-impact,V1 was reported stolen from insured’s driveway,claimant,100000,50,3,0,0.75
MTF8HB3KO,2018-06-18,2018-09-06,54950.78,MA,Van,Backing Collision,V2 ran a stop sign and hit the side of V1,insured,17610,54,3,0,0.54
MPO0N1DJ6,2022-03-16,2022-11-11,80928.97,NE,Van,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,100000,28,5,1,0.7
YI7JLRUN0,2020-12-28,2021-03-08,38365.33,TX,Coupe,Theft,V2 failed to stop and struck V1 from behind,claimant,15000,26,4,0,0.97
1SFY4DKV7,2020-10-29,2021-01-03,61853.27,CO,Coupe,Weather Damage,V1 struck V2 while reversing from parking spot,claimant,22404,69,3,0,1.0
81XXWSI1C,2018-05-19,2019-01-04,10833.33,FL,Coupe,Head-on Collision,V1 was damaged by falling tree during storm,insured,21571,78,1,0,0.65
OXPY5J3SP,2022-01-18,2022-10-16,4967.93,IN,SUV,Weather Damage,V1 was damaged by falling tree during storm,insured,26870,30,0,0,0.62
SQEQT9OJ4,2018-03-04,2018-08-10,50955.83,WV,Coupe,Weather Damage,V2 rear-ended V1 while stopped at a red light,claimant,42888,23,4,1,0.01
X9OV7YS1Y,2022-09-09,2023-03-04,13180.31,VT,SUV,Backing Collision,V1 was missing after being parked overnight,insured,21583,18,1,1,0.01
ZMZUQ8A1C,2021-10-19,2021-10-24,39621.52,MA,Van,Rear-end Collision,V1 was missing after being parked overnight,claimant,46736,80,5,0,0.66
C31UZZTL2,2022-12-22,2023-08-22,17179.37,KY,Van,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,91273,18,2,0,0.58
46KOLFPBM,2018-06-02,2019-02-12,8972.69,NV,Sedan,Rear-end Collision,V1 was missing after being parked overnight,insured,24357,39,5,0,0.63
94SL42U1H,2020-04-29,2021-02-19,9492.13,SD,SUV,Head-on Collision,V1 was missing after being parked overnight,claimant,50730,59,0,0,0.3
QUBIQJ6U9,2020-12-06,2021-02-28,16425.77,AK,Sedan,Theft,V2 entered wrong lane and collided with V1,insured,28325,80,5,0,0.12
BL57JB168,2018-11-18,2019-01-30,29071.2,WA,Coupe,Weather Damage,V1 was damaged by falling tree during storm,insured,23886,62,4,0,0.35
TMYU08QG1,2022-04-13,2022-04-18,11599.3,AK,SUV,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,96114,53,4,0,1.0
IXBCTP4JY,2022-02-27,2022-03-04,4664.19,NE,SUV,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,18371,57,1,0,0.6
EU3QAHKB4,2019-10-06,2020-02-24,11072.26,IA,Truck,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,98876,78,3,0,0.43
J0THM4KT6,2020-08-25,2021-07-23,5596.37,NV,Sedan,Side-impact,V2 was behind V1 when it began backing up,claimant,93728,63,1,0,1.0
OWCZP88YK,2018-01-11,2018-10-21,27207.64,IA,Truck,Backing Collision,V2 was behind V1 when it began backing up,claimant,99788,62,4,0,0.78
9CIUBVX1B,2022-01-07,2022-01-15,1002.52,FL,SUV,Backing Collision,V1 was damaged by falling tree during storm,claimant,15000,73,3,0,1.0
OQIFJ8HDI,2018-10-26,2018-10-31,1002.52,OR,Coupe,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,29469,18,0,0,0.01
8S5RZQ6P4,2021-09-22,2021-09-27,63969.96,CT,Van,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,42570,61,1,0,0.79
SRNKRB2UJ,2019-12-15,2020-03-16,22577.66,WA,Sedan,Theft,V2 failed to stop and struck V1 from behind,claimant,43559,30,4,0,0.01
ENVS925WO,2022-10-29,2023-06-18,14625.13,VT,Van,Side-impact,V2 turned left and struck the side of V1,insured,88635,27,4,0,0.91
BPPM7O9PV,2021-06-04,2021-06-22,1002.52,VI,Sedan,Side-impact,V1 was reported stolen from insured’s driveway,claimant,100000,34,5,1,0.46
IEW12WBX7,2018-08-11,2018-08-16,13156.63,OR,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,18868,31,0,1,0.84
5UHNA27YO,2022-07-21,2022-07-26,8653.81,SC,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,45781,42,5,0,0.96
ENPX99540,2018-01-19,2018-01-24,1893.79,OR,Truck,Weather Damage,V2 entered wrong lane and collided with V1,insured,15000,71,1,0,0.19
